Molecule,Molecule Formula,Replicate Name,Normalization Method,Average Measured Retention Time,Total Area Fragment,Normalized Area
ARGININE,C6H14N4O2,Sample76,Ratio to 13C,5.8,171251888,1.51E+00
ARGININE,C6H14N4O2,Sample77,Ratio to 13C,5.8,149803648,1.28E+00
ARGININE,C6H14N4O2,Sample78,Ratio to 13C,5.8,113364328,1.01E+00
ARGININE,C6H14N4O2,Sample79,Ratio to 13C,5.8,163591312,1.44E+00
ARGININE,C6H14N4O2,Sample80,Ratio to 13C,5.8,173910624,1.57E+00
ARGININE,C6H14N4O2,Sample81,Ratio to 13C,5.8,158382288,1.48E+00
ARGININE,C6H14N4O2,Sample82,Ratio to 13C,5.8,228731392,2.09E+00
ARGININE,C6H14N4O2,Sample83,Ratio to 13C,5.8,181020144,1.64E+00
ARGININE,C6H14N4O2,Sample84,Ratio to 13C,5.8,169093488,1.48E+00
ARGININE,C6H14N4O2,Sample85,Ratio to 13C,5.8,149712320,1.32E+00
ARGININE,C6H14N4O2,Sample86,Ratio to 13C,5.8,154561440,1.36E+00
ARGININE,C6H14N4O2,Sample87,Ratio to 13C,5.8,161871312,1.47E+00
ARGININE,C6H14N4O2,Sample88,Ratio to 13C,5.8,175179504,1.65E+00
ARGININE,C6H14N4O2,Sample89,Ratio to 13C,5.8,117874376,1.10E+00
ARGININE,C6H14N4O2,Sample90,Ratio to 13C,5.8,155797824,1.49E+00
ARGININE,C6H14N4O2,Sample91,Ratio to 13C,5.8,141540704,1.31E+00
ARGININE,C6H14N4O2,Sample92,Ratio to 13C,5.8,149241584,1.38E+00
ARGININE,C6H14N4O2,Sample93,Ratio to 13C,5.8,190483312,1.69E+00
ARGININE,C6H14N4O2,Sample94,Ratio to 13C,5.8,130586032,1.19E+00
ARGININE,C6H14N4O2,Sample95,Ratio to 13C,5.8,117795712,1.13E+00
ARGININE,C6H14N4O2,Sample96,Ratio to 13C,5.8,115432048,1.14E+00
ARGININE,C6H14N4O2,Sample97,Ratio to 13C,5.8,141811520,1.47E+00
ARGININE,C6H14N4O2,Sample98,Ratio to 13C,5.8,132186792,1.33E+00
ARGININE,C6H14N4O2,Sample99,Ratio to 13C,5.8,152617584,1.46E+00
ARGININE,C6H14N4O2,Sample100,Ratio to 13C,5.8,157632928,1.51E+00
ARGININE,C6H14N4O2,Sample101,Ratio to 13C,5.8,123264040,1.17E+00
ARGININE,C6H14N4O2,Sample102,Ratio to 13C,5.8,175853952,1.70E+00
ARGININE,C6H14N4O2,Sample103,Ratio to 13C,5.8,184467376,1.80E+00
ARGININE,C6H14N4O2,Sample104,Ratio to 13C,5.8,125455808,1.16E+00
ARGININE,C6H14N4O2,Sample105,Ratio to 13C,5.8,167955392,1.61E+00
ARGININE,C6H14N4O2,Sample106,Ratio to 13C,5.8,185954336,1.59E+00
ARGININE,C6H14N4O2,Sample107,Ratio to 13C,5.8,164695744,1.37E+00
ARGININE,C6H14N4O2,Sample108,Ratio to 13C,5.8,157489888,1.29E+00
ARGININE,C6H14N4O2,Sample109,Ratio to 13C,5.8,181396000,1.47E+00
ARGININE,C6H14N4O2,Sample110,Ratio to 13C,5.8,187467744,1.52E+00
ARGININE,C6H14N4O2,Sample111,Ratio to 13C,5.8,149234944,1.22E+00
ARGININE,C6H14N4O2,Sample112,Ratio to 13C,5.8,148582944,1.16E+00
ARGININE,C6H14N4O2,Sample113,Ratio to 13C,5.8,161425024,1.31E+00
ARGININE,C6H14N4O2,Sample114,Ratio to 13C,5.8,206912496,1.89E+00
ARGININE,C6H14N4O2,Sample115,Ratio to 13C,5.8,188948880,1.65E+00
ARGININE,C6H14N4O2,Sample116,Ratio to 13C,5.8,168600784,1.36E+00
ARGININE,C6H14N4O2,Sample117,Ratio to 13C,5.8,135135888,1.16E+00
ARGININE,C6H14N4O2,Sample118,Ratio to 13C,5.8,152580352,1.35E+00
ARGININE,C6H14N4O2,Sample119,Ratio to 13C,5.8,123611584,1.07E+00
ARGININE,C6H14N4O2,Sample120,Ratio to 13C,5.8,148684208,1.27E+00
ARGININE,C6H14N4O2,Sample121,Ratio to 13C,5.8,136132864,1.19E+00
ARGININE,C6H14N4O2,Sample122,Ratio to 13C,5.8,145289376,1.22E+00
ARGININE,C6H14N4O2,Sample123,Ratio to 13C,5.8,192634816,1.70E+00
ARGININE,C6H14N4O2,Sample124,Ratio to 13C,5.8,154317632,1.29E+00
ARGININE,C6H14N4O2,Sample125,Ratio to 13C,5.8,133179936,1.15E+00
ARGININE,C6H14N4O2,Sample126,Ratio to 13C,5.8,130177600,1.20E+00
ARGININE,C6H14N4O2,Sample127,Ratio to 13C,5.8,118413024,1.06E+00
ARGININE,C6H14N4O2,Sample128,Ratio to 13C,5.8,163818496,1.38E+00
ARGININE,C6H14N4O2,Sample129,Ratio to 13C,5.8,144785536,1.26E+00
ARGININE,C6H14N4O2,Sample130,Ratio to 13C,5.8,151472032,1.26E+00
ARGININE,C6H14N4O2,Sample131,Ratio to 13C,5.8,149579088,1.25E+00
ARGININE,C6H14N4O2,Sample132,Ratio to 13C,5.8,234852784,1.83E+00
ARGININE,C6H14N4O2,Sample133,Ratio to 13C,5.8,136543376,1.23E+00
ARGININE,C6H14N4O2,Sample134,Ratio to 13C,5.8,145325488,1.30E+00
ARGININE,C6H14N4O2,Sample135,Ratio to 13C,5.8,130975176,1.17E+00
ARGININE,C6H14N4O2,Sample136,Ratio to 13C,5.8,120063624,1.04E+00
ARGININE,C6H14N4O2,Sample137,Ratio to 13C,5.8,204163760,1.94E+00
ARGININE,C6H14N4O2,Sample138,Ratio to 13C,5.8,191897664,1.77E+00
ARGININE,C6H14N4O2,Sample139,Ratio to 13C,5.8,132016848,1.10E+00
ARGININE,C6H14N4O2,Sample140,Ratio to 13C,5.8,190119552,1.52E+00
ARGININE,C6H14N4O2,Sample141,Ratio to 13C,5.8,164530080,1.43E+00
ARGININE,C6H14N4O2,Sample142,Ratio to 13C,5.8,120446944,1.04E+00
ARGININE,C6H14N4O2,Sample143,Ratio to 13C,5.8,199652464,1.82E+00
ARGININE,C6H14N4O2,Sample144,Ratio to 13C,5.8,105890752,9.49E-01
ARGININE,C6H14N4O2,Sample145,Ratio to 13C,5.8,144042816,1.34E+00
ARGININE,C6H14N4O2,Sample146,Ratio to 13C,5.8,210786464,1.73E+00
ARGININE,C6H14N4O2,Sample147,Ratio to 13C,5.8,150877632,1.32E+00
ARGININE,C6H14N4O2,Sample148,Ratio to 13C,5.8,184233344,1.59E+00
ARGININE,C6H14N4O2,Sample149,Ratio to 13C,5.8,152159120,1.24E+00
ARGININE,C6H14N4O2,Sample150,Ratio to 13C,5.8,150262896,1.28E+00
ARGININE,C6H14N4O2,Sample151,Ratio to 13C,5.8,193814112,1.79E+00
ARGININE,C6H14N4O2,Sample152,Ratio to 13C,5.8,129357952,1.18E+00
ARGININE,C6H14N4O2,Sample153,Ratio to 13C,5.8,102550632,9.36E-01
ARGININE,C6H14N4O2,Sample154,Ratio to 13C,5.8,253120704,2.28E+00
ARGININE,C6H14N4O2,Sample155,Ratio to 13C,5.8,173849456,1.54E+00
ARGININE,C6H14N4O2,Sample156,Ratio to 13C,5.8,146198576,1.29E+00
ARGININE,C6H14N4O2,Sample157,Ratio to 13C,5.8,138483360,1.17E+00
ARGININE,C6H14N4O2,Sample158,Ratio to 13C,5.8,173190368,1.54E+00
ARGININE,C6H14N4O2,Sample159,Ratio to 13C,5.8,160124672,1.51E+00
ARGININE,C6H14N4O2,Sample160,Ratio to 13C,5.8,216892288,2.04E+00
ARGININE,C6H14N4O2,Sample161,Ratio to 13C,5.8,152578640,1.43E+00
ARGININE,C6H14N4O2,Sample162,Ratio to 13C,5.8,175480672,1.60E+00
ARGININE,C6H14N4O2,Sample163,Ratio to 13C,5.8,205750752,1.84E+00
ARGININE,C6H14N4O2,Sample164,Ratio to 13C,5.8,136092320,1.20E+00
ARGININE,C6H14N4O2,Sample165,Ratio to 13C,5.8,128332760,1.12E+00
ARGININE,C6H14N4O2,Sample166,Ratio to 13C,5.8,186722016,1.72E+00
ARGININE,C6H14N4O2,Sample167,Ratio to 13C,5.8,149260992,1.43E+00
ARGININE,C6H14N4O2,Sample168,Ratio to 13C,5.8,169255072,1.60E+00
ARGININE,C6H14N4O2,Sample169,Ratio to 13C,5.8,140241472,1.38E+00
ARGININE,C6H14N4O2,Sample170,Ratio to 13C,5.8,201414304,1.81E+00
ARGININE,C6H14N4O2,Sample171,Ratio to 13C,5.8,126925968,1.08E+00
ARGININE,C6H14N4O2,Sample172,Ratio to 13C,5.8,195358368,1.71E+00
ARGININE,C6H14N4O2,Sample173,Ratio to 13C,5.8,172274528,1.46E+00
ARGININE,C6H14N4O2,Sample174,Ratio to 13C,5.8,145120512,1.25E+00
ARGININE,C6H14N4O2,Sample175,Ratio to 13C,5.8,200203872,1.93E+00
ARGININE,C6H14N4O2,Sample176,Ratio to 13C,5.8,189230160,1.67E+00
ARGININE,C6H14N4O2,Sample177,Ratio to 13C,5.8,141759648,1.30E+00
ARGININE,C6H14N4O2,Sample178,Ratio to 13C,5.8,161450608,1.45E+00
ARGININE,C6H14N4O2,Sample179,Ratio to 13C,5.8,176328640,1.49E+00
ARGININE,C6H14N4O2,Sample180,Ratio to 13C,5.8,173976208,1.45E+00
ARGININE,C6H14N4O2,Sample181,Ratio to 13C,5.8,229143024,1.86E+00
ARGININE,C6H14N4O2,Sample182,Ratio to 13C,5.8,168431664,1.38E+00
ARGININE,C6H14N4O2,db,Ratio to 13C,5.8,7283,9.23E+00
ARGININE,C6H14N4O2,iroa_end,Ratio to 13C,5.8,1225807,9.59E-03
ARGININE,C6H14N4O2,iroa_start,Ratio to 13C,5.8,1595219,9.27E-03
ARGININE,C6H14N4O2,pb,Ratio to 13C,5.8,62190,5.24E-04
ARGININE,C6H14N4O2,pool_115-133,Ratio to 13C,5.8,154172464,1.40E+00
ARGININE,C6H14N4O2,pool_1-19,Ratio to 13C,5.8,150151088,1.34E+00
ARGININE,C6H14N4O2,pool_134-152,Ratio to 13C,5.8,149827280,1.37E+00
ARGININE,C6H14N4O2,pool_153-171,Ratio to 13C,5.8,147914144,1.37E+00
ARGININE,C6H14N4O2,pool_172-182,Ratio to 13C,5.8,144488160,1.37E+00
ARGININE,C6H14N4O2,pool_20-38,Ratio to 13C,5.8,150329600,1.36E+00
ARGININE,C6H14N4O2,pool_39-57,Ratio to 13C,5.8,160771376,1.37E+00
ARGININE,C6H14N4O2,pool_58-76,Ratio to 13C,5.8,159005808,1.38E+00
ARGININE,C6H14N4O2,pool_77-95,Ratio to 13C,5.8,151316784,1.31E+00
ARGININE,C6H14N4O2,pool_96-114,Ratio to 13C,5.8,139902800,1.37E+00
ARGININE,C6H14N4O2,pool_final,Ratio to 13C,5.8,100841688,1.38E+00
ASPARTATE,C4H7NO4,Sample1,Ratio to 13C,2.65,89718,1.45E-01
ASPARTATE,C4H7NO4,Sample2,Ratio to 13C,2.65,59349,1.05E-01
ASPARTATE,C4H7NO4,Sample3,Ratio to 13C,2.65,142100,1.76E-01
ASPARTATE,C4H7NO4,Sample4,Ratio to 13C,2.65,228442,2.61E-01
ASPARTATE,C4H7NO4,Sample5,Ratio to 13C,2.65,117973,1.43E-01
ASPARTATE,C4H7NO4,Sample6,Ratio to 13C,2.65,119776,1.49E-01
ASPARTATE,C4H7NO4,Sample7,Ratio to 13C,2.65,75398,1.13E-01
ASPARTATE,C4H7NO4,Sample8,Ratio to 13C,2.65,91310,1.41E-01
ASPARTATE,C4H7NO4,Sample9,Ratio to 13C,2.65,125536,1.63E-01
ASPARTATE,C4H7NO4,Sample10,Ratio to 13C,2.65,157310,1.96E-01
ASPARTATE,C4H7NO4,Sample11,Ratio to 13C,2.65,92056,1.22E-01
ASPARTATE,C4H7NO4,Sample12,Ratio to 13C,2.65,138720,1.72E-01
ASPARTATE,C4H7NO4,Sample13,Ratio to 13C,2.65,82394,1.26E-01
ASPARTATE,C4H7NO4,Sample14,Ratio to 13C,2.65,134426,1.98E-01
ASPARTATE,C4H7NO4,Sample15,Ratio to 13C,2.65,141134,1.78E-01
ASPARTATE,C4H7NO4,Sample16,Ratio to 13C,2.65,134599,1.72E-01
ASPARTATE,C4H7NO4,Sample17,Ratio to 13C,2.65,107286,1.39E-01
ASPARTATE,C4H7NO4,Sample18,Ratio to 13C,2.65,159894,1.99E-01
ASPARTATE,C4H7NO4,Sample19,Ratio to 13C,2.65,121376,1.72E-01
ASPARTATE,C4H7NO4,Sample20,Ratio to 13C,2.65,60520,7.88E-02
ASPARTATE,C4H7NO4,Sample21,Ratio to 13C,2.65,90880,1.19E-01
ASPARTATE,C4H7NO4,Sample22,Ratio to 13C,2.65,65972,1.04E-01
ASPARTATE,C4H7NO4,Sample23,Ratio to 13C,2.65,138492,1.95E-01
ASPARTATE,C4H7NO4,Sample24,Ratio to 13C,2.65,66463,9.77E-02
ASPARTATE,C4H7NO4,Sample25,Ratio to 13C,2.65,151036,2.18E-01
ASPARTATE,C4H7NO4,Sample26,Ratio to 13C,2.65,94940,1.39E-01
ASPARTATE,C4H7NO4,Sample27,Ratio to 13C,2.65,138225,2.01E-01
ASPARTATE,C4H7NO4,Sample28,Ratio to 13C,2.65,135702,1.91E-01
ASPARTATE,C4H7NO4,Sample29,Ratio to 13C,2.65,66047,1.07E-01
ASPARTATE,C4H7NO4,Sample30,Ratio to 13C,2.65,247047,3.35E-01
ASPARTATE,C4H7NO4,Sample31,Ratio to 13C,2.65,85599,1.21E-01
ASPARTATE,C4H7NO4,Sample32,Ratio to 13C,2.65,122393,1.76E-01
ASPARTATE,C4H7NO4,Sample33,Ratio to 13C,2.65,141429,1.87E-01
ASPARTATE,C4H7NO4,Sample34,Ratio to 13C,2.65,117392,1.70E-01
ASPARTATE,C4H7NO4,Sample35,Ratio to 13C,2.65,140846,1.91E-01
ASPARTATE,C4H7NO4,Sample36,Ratio to 13C,2.65,210529,2.84E-01
ASPARTATE,C4H7NO4,Sample37,Ratio to 13C,2.65,209820,3.04E-01
ASPARTATE,C4H7NO4,Sample38,Ratio to 13C,2.65,86280,1.21E-01
ASPARTATE,C4H7NO4,Sample39,Ratio to 13C,2.65,163430,2.26E-01
ASPARTATE,C4H7NO4,Sample40,Ratio to 13C,2.65,161052,2.20E-01
ASPARTATE,C4H7NO4,Sample41,Ratio to 13C,2.65,109035,1.65E-01
ASPARTATE,C4H7NO4,Sample42,Ratio to 13C,2.65,135161,1.78E-01
ASPARTATE,C4H7NO4,Sample43,Ratio to 13C,2.65,109809,1.63E-01
ASPARTATE,C4H7NO4,Sample44,Ratio to 13C,2.65,90943,1.28E-01
ASPARTATE,C4H7NO4,Sample45,Ratio to 13C,2.65,138410,1.85E-01
ASPARTATE,C4H7NO4,Sample46,Ratio to 13C,2.65,98032,1.29E-01
ASPARTATE,C4H7NO4,Sample47,Ratio to 13C,2.65,123762,1.79E-01
ASPARTATE,C4H7NO4,Sample48,Ratio to 13C,2.65,107417,1.56E-01
ASPARTATE,C4H7NO4,Sample49,Ratio to 13C,2.65,90962,1.31E-01
ASPARTATE,C4H7NO4,Sample50,Ratio to 13C,2.65,105555,1.05E-01
ASPARTATE,C4H7NO4,Sample51,Ratio to 13C,2.65,125792,1.64E-01
ASPARTATE,C4H7NO4,Sample52,Ratio to 13C,2.65,108808,1.45E-01
ASPARTATE,C4H7NO4,Sample53,Ratio to 13C,2.65,80832,1.09E-01
ASPARTATE,C4H7NO4,Sample54,Ratio to 13C,2.65,101973,1.34E-01
ASPARTATE,C4H7NO4,Sample55,Ratio to 13C,2.65,114187,1.62E-01
ASPARTATE,C4H7NO4,Sample56,Ratio to 13C,2.65,132105,1.85E-01
ASPARTATE,C4H7NO4,Sample57,Ratio to 13C,2.65,81233,1.18E-01
ASPARTATE,C4H7NO4,Sample58,Ratio to 13C,2.65,94604,1.37E-01
ASPARTATE,C4H7NO4,Sample59,Ratio to 13C,2.65,135428,1.81E-01
ASPARTATE,C4H7NO4,Sample60,Ratio to 13C,2.65,91248,1.56E-01
ASPARTATE,C4H7NO4,Sample61,Ratio to 13C,2.65,124608,1.71E-01
ASPARTATE,C4H7NO4,Sample62,Ratio to 13C,2.65,114497,1.48E-01
ASPARTATE,C4H7NO4,Sample63,Ratio to 13C,2.65,77567,1.27E-01
ASPARTATE,C4H7NO4,Sample64,Ratio to 13C,2.65,142040,2.04E-01
ASPARTATE,C4H7NO4,Sample65,Ratio to 13C,2.65,181273,2.46E-01
ASPARTATE,C4H7NO4,Sample66,Ratio to 13C,2.65,183449,2.64E-01
ASPARTATE,C4H7NO4,Sample67,Ratio to 13C,2.65,80452,1.09E-01
ASPARTATE,C4H7NO4,Sample68,Ratio to 13C,2.65,128282,2.04E-01
ASPARTATE,C4H7NO4,Sample69,Ratio to 13C,2.65,73221,1.26E-01
ASPARTATE,C4H7NO4,Sample70,Ratio to 13C,2.65,50829,1.12E-01
ASPARTATE,C4H7NO4,Sample71,Ratio to 13C,2.65,61807,1.19E-01
ASPARTATE,C4H7NO4,Sample72,Ratio to 13C,2.65,88332,1.30E-01
ASPARTATE,C4H7NO4,Sample73,Ratio to 13C,2.65,77098,1.04E-01
ASPARTATE,C4H7NO4,Sample74,Ratio to 13C,2.65,78797,1.41E-01
ASPARTATE,C4H7NO4,Sample75,Ratio to 13C,2.65,116627,1.67E-01
ASPARTATE,C4H7NO4,Sample76,Ratio to 13C,2.65,76519,1.02E-01
ASPARTATE,C4H7NO4,Sample77,Ratio to 13C,2.65,88470,1.25E-01
ASPARTATE,C4H7NO4,Sample78,Ratio to 13C,2.65,172311,2.39E-01
ASPARTATE,C4H7NO4,Sample79,Ratio to 13C,2.65,98589,1.46E-01
ASPARTATE,C4H7NO4,Sample80,Ratio to 13C,2.65,58359,1.13E-01
ASPARTATE,C4H7NO4,Sample81,Ratio to 13C,2.65,131884,1.89E-01
ASPARTATE,C4H7NO4,Sample82,Ratio to 13C,2.65,106665,1.53E-01
ASPARTATE,C4H7NO4,Sample83,Ratio to 13C,2.65,135817,2.14E-01
ASPARTATE,C4H7NO4,Sample84,Ratio to 13C,2.65,124776,1.76E-01
ASPARTATE,C4H7NO4,Sample85,Ratio to 13C,2.65,59815,8.50E-02
ASPARTATE,C4H7NO4,Sample86,Ratio to 13C,2.65,142960,1.98E-01
ASPARTATE,C4H7NO4,Sample87,Ratio to 13C,2.65,103279,1.50E-01
ASPARTATE,C4H7NO4,Sample88,Ratio to 13C,2.65,118183,1.64E-01
ASPARTATE,C4H7NO4,Sample89,Ratio to 13C,2.65,103572,1.46E-01
ASPARTATE,C4H7NO4,Sample90,Ratio to 13C,2.65,88370,1.33E-01
ASPARTATE,C4H7NO4,Sample91,Ratio to 13C,2.65,54069,8.83E-02
ASPARTATE,C4H7NO4,Sample92,Ratio to 13C,2.65,159081,2.21E-01
ASPARTATE,C4H7NO4,Sample93,Ratio to 13C,2.65,90109,1.23E-01
ASPARTATE,C4H7NO4,Sample94,Ratio to 13C,2.65,82363,1.17E-01
ASPARTATE,C4H7NO4,Sample95,Ratio to 13C,2.65,103949,1.61E-01
ASPARTATE,C4H7NO4,Sample96,Ratio to 13C,2.65,134196,1.98E-01
ASPARTATE,C4H7NO4,Sample97,Ratio to 13C,2.65,94222,1.47E-01
ASPARTATE,C4H7NO4,Sample98,Ratio to 13C,2.65,123528,1.89E-01
ASPARTATE,C4H7NO4,Sample99,Ratio to 13C,2.65,237952,3.47E-01
ASPARTATE,C4H7NO4,Sample100,Ratio to 13C,2.65,111871,1.59E-01
ASPARTATE,C4H7NO4,Sample101,Ratio to 13C,2.65,124601,1.96E-01
ASPARTATE,C4H7NO4,Sample102,Ratio to 13C,2.65,169600,2.41E-01
ASPARTATE,C4H7NO4,Sample103,Ratio to 13C,2.65,166325,2.37E-01
ASPARTATE,C4H7NO4,Sample104,Ratio to 13C,2.65,143971,1.99E-01
ASPARTATE,C4H7NO4,Sample105,Ratio to 13C,2.65,147844,2.14E-01
ASPARTATE,C4H7NO4,Sample106,Ratio to 13C,2.65,192052,2.60E-01
ASPARTATE,C4H7NO4,Sample107,Ratio to 13C,2.65,215976,2.92E-01
ASPARTATE,C4H7NO4,Sample108,Ratio to 13C,2.65,167759,2.14E-01
ASPARTATE,C4H7NO4,Sample109,Ratio to 13C,2.65,158823,2.13E-01
ASPARTATE,C4H7NO4,Sample110,Ratio to 13C,2.65,220348,3.13E-01
ASPARTATE,C4H7NO4,Sample111,Ratio to 13C,2.65,129938,1.59E-01
ASPARTATE,C4H7NO4,Sample112,Ratio to 13C,2.65,117195,1.99E-01
ASPARTATE,C4H7NO4,Sample113,Ratio to 13C,2.65,132304,1.74E-01
ASPARTATE,C4H7NO4,Sample114,Ratio to 13C,2.65,165371,2.40E-01
ASPARTATE,C4H7NO4,Sample115,Ratio to 13C,2.65,172187,2.37E-01
ASPARTATE,C4H7NO4,Sample116,Ratio to 13C,2.65,128403,1.73E-01
ASPARTATE,C4H7NO4,Sample117,Ratio to 13C,2.65,64873,8.91E-02
ASPARTATE,C4H7NO4,Sample118,Ratio to 13C,2.65,122847,1.73E-01
ASPARTATE,C4H7NO4,Sample119,Ratio to 13C,2.65,119587,1.65E-01
ASPARTATE,C4H7NO4,Sample120,Ratio to 13C,2.65,80406,1.06E-01
ASPARTATE,C4H7NO4,Sample121,Ratio to 13C,2.65,103756,1.45E-01
ASPARTATE,C4H7NO4,Sample122,Ratio to 13C,2.65,97741,1.35E-01
ASPARTATE,C4H7NO4,Sample123,Ratio to 13C,2.65,62562,1.00E-01
ASPARTATE,C4H7NO4,Sample124,Ratio to 13C,2.65,80175,1.43E-01
ASPARTATE,C4H7NO4,Sample125,Ratio to 13C,2.65,100021,1.43E-01
ASPARTATE,C4H7NO4,Sample126,Ratio to 13C,2.65,77160,1.15E-01
ASPARTATE,C4H7NO4,Sample127,Ratio to 13C,2.65,157401,2.30E-01
ASPARTATE,C4H7NO4,Sample128,Ratio to 13C,2.65,45862,8.00E-02
ASPARTATE,C4H7NO4,Sample129,Ratio to 13C,2.65,108497,1.50E-01
ASPARTATE,C4H7NO4,Sample130,Ratio to 13C,2.65,82847,1.13E-01
ASPARTATE,C4H7NO4,Sample131,Ratio to 13C,2.65,80207,1.12E-01
ASPARTATE,C4H7NO4,Sample132,Ratio to 13C,2.65,56378,9.55E-02
ASPARTATE,C4H7NO4,Sample133,Ratio to 13C,2.65,35155,5.06E-02
ASPARTATE,C4H7NO4,Sample134,Ratio to 13C,2.65,99738,1.38E-01
ASPARTATE,C4H7NO4,Sample135,Ratio to 13C,2.65,109572,1.52E-01
ASPARTATE,C4H7NO4,Sample136,Ratio to 13C,2.65,100662,1.40E-01
ASPARTATE,C4H7NO4,Sample137,Ratio to 13C,2.65,138397,2.07E-01
ASPARTATE,C4H7NO4,Sample138,Ratio to 13C,2.65,88415,1.63E-01
ASPARTATE,C4H7NO4,Sample139,Ratio to 13C,2.65,93183,1.64E-01
ASPARTATE,C4H7NO4,Sample140,Ratio to 13C,2.65,95886,1.33E-01
ASPARTATE,C4H7NO4,Sample141,Ratio to 13C,2.65,113960,1.65E-01
ASPARTATE,C4H7NO4,Sample142,Ratio to 13C,2.65,191196,2.64E-01
ASPARTATE,C4H7NO4,Sample143,Ratio to 13C,2.65,108943,1.55E-01
ASPARTATE,C4H7NO4,Sample144,Ratio to 13C,2.65,86486,1.22E-01
ASPARTATE,C4H7NO4,Sample145,Ratio to 13C,2.65,62489,8.72E-02
ASPARTATE,C4H7NO4,Sample146,Ratio to 13C,2.65,96063,1.69E-01
ASPARTATE,C4H7NO4,Sample147,Ratio to 13C,2.65,103302,1.51E-01
ASPARTATE,C4H7NO4,Sample148,Ratio to 13C,2.65,124389,1.75E-01
ASPARTATE,C4H7NO4,Sample149,Ratio to 13C,2.65,130402,1.83E-01
ASPARTATE,C4H7NO4,Sample150,Ratio to 13C,2.65,72373,1.29E-01
ASPARTATE,C4H7NO4,Sample151,Ratio to 13C,2.65,116444,1.72E-01
ASPARTATE,C4H7NO4,Sample152,Ratio to 13C,2.65,131081,1.90E-01
ASPARTATE,C4H7NO4,Sample153,Ratio to 13C,2.65,90745,1.33E-01
ASPARTATE,C4H7NO4,Sample154,Ratio to 13C,2.65,114243,1.68E-01
ASPARTATE,C4H7NO4,Sample155,Ratio to 13C,2.65,90638,1.58E-01
ASPARTATE,C4H7NO4,Sample156,Ratio to 13C,2.65,135601,1.92E-01
ASPARTATE,C4H7NO4,Sample157,Ratio to 13C,2.65,71134,1.03E-01
ASPARTATE,C4H7NO4,Sample158,Ratio to 13C,2.65,70066,9.97E-02
ASPARTATE,C4H7NO4,Sample159,Ratio to 13C,2.65,149587,2.15E-01
ASPARTATE,C4H7NO4,Sample160,Ratio to 13C,2.65,158647,2.34E-01
ASPARTATE,C4H7NO4,Sample161,Ratio to 13C,2.65,124701,1.68E-01
ASPARTATE,C4H7NO4,Sample162,Ratio to 13C,2.65,128436,1.83E-01
ASPARTATE,C4H7NO4,Sample163,Ratio to 13C,2.65,52784,7.63E-02
ASPARTATE,C4H7NO4,Sample164,Ratio to 13C,2.65,120301,1.80E-01
ASPARTATE,C4H7NO4,Sample165,Ratio to 13C,2.65,150306,2.07E-01
ASPARTATE,C4H7NO4,Sample166,Ratio to 13C,2.65,115511,1.78E-01
ASPARTATE,C4H7NO4,Sample167,Ratio to 13C,2.65,110734,1.61E-01
ASPARTATE,C4H7NO4,Sample168,Ratio to 13C,2.65,131167,2.02E-01
ASPARTATE,C4H7NO4,Sample169,Ratio to 13C,2.65,89818,1.31E-01
ASPARTATE,C4H7NO4,Sample170,Ratio to 13C,2.65,78315,1.16E-01
ASPARTATE,C4H7NO4,Sample171,Ratio to 13C,2.65,94456,1.37E-01
ASPARTATE,C4H7NO4,Sample172,Ratio to 13C,2.65,105639,1.55E-01
ASPARTATE,C4H7NO4,Sample173,Ratio to 13C,2.65,83648,1.26E-01
ASPARTATE,C4H7NO4,Sample174,Ratio to 13C,2.65,41490,6.16E-02
ASPARTATE,C4H7NO4,Sample175,Ratio to 13C,2.65,103178,1.58E-01
ASPARTATE,C4H7NO4,Sample176,Ratio to 13C,2.65,73063,1.03E-01
ASPARTATE,C4H7NO4,Sample177,Ratio to 13C,2.65,112272,1.68E-01
ASPARTATE,C4H7NO4,Sample178,Ratio to 13C,2.65,42544,6.12E-02
ASPARTATE,C4H7NO4,Sample179,Ratio to 13C,2.65,171881,2.48E-01
ASPARTATE,C4H7NO4,Sample180,Ratio to 13C,2.65,91095,1.36E-01
ASPARTATE,C4H7NO4,Sample181,Ratio to 13C,2.65,114820,2.15E-01
ASPARTATE,C4H7NO4,Sample182,Ratio to 13C,2.65,87560,1.27E-01
ASPARTATE,C4H7NO4,db,Ratio to 13C,2.65,763,1.18E+01
ASPARTATE,C4H7NO4,iroa_end,Ratio to 13C,2.65,105383,6.56E-02
ASPARTATE,C4H7NO4,iroa_start,Ratio to 13C,2.65,147447,6.72E-02
ASPARTATE,C4H7NO4,pb,Ratio to 13C,2.65,21475,1.35E-02
ASPARTATE,C4H7NO4,pool_115-133,Ratio to 13C,2.65,78298,1.14E-01
ASPARTATE,C4H7NO4,pool_1-19,Ratio to 13C,2.65,166952,2.24E-01
ASPARTATE,C4H7NO4,pool_134-152,Ratio to 13C,2.65,81155,1.44E-01
ASPARTATE,C4H7NO4,pool_153-171,Ratio to 13C,2.65,141602,2.03E-01
ASPARTATE,C4H7NO4,pool_172-182,Ratio to 13C,2.65,87644,1.66E-01
ASPARTATE,C4H7NO4,pool_20-38,Ratio to 13C,2.65,89598,1.25E-01
ASPARTATE,C4H7NO4,pool_39-57,Ratio to 13C,2.65,52493,9.08E-02
ASPARTATE,C4H7NO4,pool_58-76,Ratio to 13C,2.65,110589,1.48E-01
